fid,name,name_en,name_he,name_cn,level1,level2,level3,level4,level5,level6,level7,level8,level9
15256,beet_salad_with_carrots_cabbage_apple_and_mayonnaise,"beet salad with carrots, cabbage, apple and mayonnaise","סלט סלק עם גזר, כרוב, תפוח ומיונז",,,,,,beet_salad_with_carrots_cabbage_apple_and_mayonnaise,,,,
15255,beet_salad_with_mayonnaise,beet salad with mayonnaise,סלט סלק עם מיונז,,,,,,beet_salad_with_mayonnaise,,,,
15253,beetroot_salad_with_horseradish_lemon_juice_and_vinegar_no_added_sugar,"beetroot salad with horseradish, lemon juice and vinegar, no added sugar","סלט סלק עם חזרת, מיץ לימון וחומץ, ללא תוספת סוכר",,,,,,beetroot_salad_with_horseradish_lemon_juice_and_vinegar_no_added_sugar,,,,
15250,beetroot_salad_with_lemon_juice_and_vinegar_without_added_of_sugar_and_oil,"beetroot salad with lemon juice and vinegar, without added of sugar and oil","סלט סלק עם מיץ לימון וחומץ, ללא תוספת סוכר ושמן",,,,,,beetroot_salad_with_lemon_juice_and_vinegar_without_added_of_sugar_and_oil,,,,
15252,beetroot_salad_with_olive_oil_without_added_sugar,"beetroot salad with olive oil, without added sugar","סלט סלק עם שמן זית, ללא תוספת סוכר",,,,,,beetroot_salad_with_olive_oil_without_added_sugar,,,,
15254,beetroot_salad_with_onion_lemon_juice_and_vinegar_no_added_sugar,"beetroot salad with onion, lemon juice and vinegar, no added sugar","סלט סלק עם בצל, מיץ לימון וחומץ, ללא תוספת סוכר",,,,,,beetroot_salad_with_onion_lemon_juice_and_vinegar_no_added_sugar,,,,
1778,cabbage_and_beet_salad,cabbage and beet salad,סלט כרוב וסלק,卷心菜甜菜沙拉,,,,cabbage_and_beet_salad,,,,,
2145,cabbage_and_carrot_salad,cabbage and carrot salad,סלט כרוב וגזר,,,,,cabbage_and_carrot_salad,,,,,
16896,cabbage_and_carrots_salad_with_lemon_juice_and_lite_mayonnaise,cabbage and carrots salad with lemon juice and lite mayonnaise,סלט כרוב וגזר עם מיץ לימון ומיונז לייט,,,,,,cabbage_and_carrots_salad_with_lemon_juice_and_lite_mayonnaise,,,,
16897,cabbage_and_carrots_salad_with_lemon_juice_and_mayonnaise,cabbage and carrots salad with lemon juice and mayonnaise,סלט כרוב וגזר עם מיץ לימון ומיונז,,,,,,cabbage_and_carrots_salad_with_lemon_juice_and_mayonnaise,,,,
14975,cabbage_and_carrots_salad_with_lemon_juice_and_olive_oil,cabbage and carrots salad with lemon juice and olive oil,סלט כרוב וגזר עם מיץ לימון ושמן זית,,,,,,cabbage_and_carrots_salad_with_lemon_juice_and_olive_oil,,,,
16391,cabbage_carrots_and_onions_salad_in_canola_oil,cabbage carrots and onions salad in canola oil,סלט כרוב גזר ובצל בשמן קנולה,,,,,,cabbage_carrots_and_onions_salad_in_canola_oil,,,,
14973,cabbage_carrots_and_onions_salad_in_soy_oil,cabbage carrots and onions salad in soy oil,סלט כרוב גזר ובצל בשמן סויה,,,,,,cabbage_carrots_and_onions_salad_in_soy_oil,,,,
53,cabbage_salad,cabbage salad,סלט כרוב,卷心菜沙拉,,,,cabbage_salad,,,,,
14979,cabbage_salad_with_almonds_sesame_seeds_lemon_juice_and_canola_oil,"cabbage salad with almonds, sesame seeds, lemon juice and canola oil","סלט כרוב עם שקדים, שומשום, מיץ לימון ושמן קנולה",,,,,,cabbage_salad_with_almonds_sesame_seeds_lemon_juice_and_canola_oil,,,,
16392,cabbage_salad_with_lemon_juice_and_canola_oil,cabbage salad with lemon juice and canola oil,סלט כרוב עם מיץ לימון ושמן קנולה,,,,,,cabbage_salad_with_lemon_juice_and_canola_oil,,,,
14976,cabbage_salad_with_lemon_juice_and_soybean_oil,cabbage salad with lemon juice and soybean oil,סלט כרוב עם מיץ לימון ושמן סויה,,,,,,cabbage_salad_with_lemon_juice_and_soybean_oil,,,,
14974,cabbage_salad_with_mayonnaise_swedish_mickey,"cabbage salad with mayonnaise, swedish, mickey","סלט כרוב עם מיונז, שוודי, מיקי",,,,,,cabbage_salad_with_mayonnaise_swedish_mickey,,,,
14978,cabbage_salad_with_parsley_and_lemon_juice_no_added_oil,"cabbage salad with parsley and lemon juice, no added oil","סלט כרוב עם פטרוזיליה ומיץ לימון, ללא תוספת שמן",,,,,,cabbage_salad_with_parsley_and_lemon_juice_no_added_oil,,,,
14977,cabbage_salad_with_scallions_and_olive_oil,cabbage salad with scallions and olive oil,סלט כרוב עם בצל ירוק ושמן זית,,,,,,cabbage_salad_with_scallions_and_olive_oil,,,,
76,coleslaw_salad,coleslaw salad,סלט קולסלאו,凉拌卷心菜沙拉,,,,,coleslaw_salad,,,,
14984,coulslaw_cabbage_salad_dill,"coulslaw cabbage salad, dill","סלט כרוב קולסלאו, שמיר",,,,,,,coulslaw_cabbage_salad_dill,,,
15869,coulslow_salad_mickey,"coulslow salad, mickey","סלט קולסלאו, מיקי",,,,,,,coulslow_salad_mickey,,,
12314,purple_cabbage_salad_with_mayonnaise,purple cabbage salad with mayonnaise,סלט כרוב סגול עם מיונז,,,,,,purple_cabbage_salad_with_mayonnaise,,,,
12410,red_cabbage_salad_with_lemon_juice_and_mayonnaise,red cabbage salad with lemon juice and mayonnaise,סלט כרוב אדום עם מיץ לימון ומיונז,,,,,,,red_cabbage_salad_with_lemon_juice_and_mayonnaise,,,
14983,red_cabbage_salad_in_mayonnaise_sabra_dill,"red cabbage salad in mayonnaise, sabra, dill","סלט כרוב אדום במיונז, צבר, שמיר",,,,,,red_cabbage_salad_in_mayonnaise_sabra_dill,,,,
14982,red_cabbage_salad_in_mayonnaise_strauss,"red cabbage salad in mayonnaise, strauss","סלט כרוב אדום במיונז, שטראוס",,,,,,red_cabbage_salad_in_mayonnaise_strauss,,,,
16393,red_cabbage_salad_with_lemon_juice_and_canola_oil,red cabbage salad with lemon juice and canola oil,סלט כרוב אדום עם מיץ לימון ושמן קנולה,,,,,,red_cabbage_salad_with_lemon_juice_and_canola_oil,,,,
14981,red_cabbage_salad_with_lemon_juice_and_soybean_oil,red cabbage salad with lemon juice and soybean oil,סלט כרוב אדום עם מיץ לימון ושמן סויה,,,,,,red_cabbage_salad_with_lemon_juice_and_soybean_oil,,,,
14985,sauerkraut_dill,"sauerkraut, dill","סלט כרוב כבוש, שמיר",,,,,,sauerkraut_dill,,,,
70,shredded_cabbage,shredded cabbage,כרוב חתוך,手撕包菜,,,,,shredded_cabbage,,,,
14980,white_cabbage_salad_chinese_cabbage_mickey,"white cabbage salad, chinese cabbage, mickey","סלט כרוב לבן, כרוב סיני, מיקי",,,,,,white_cabbage_salad_chinese_cabbage_mickey,,,,
1775,carrot_and_beet_salad,carrot and beet salad,סלט גזר וסלק,胡萝卜甜菜沙拉,,,,carrot_and_beet_salad,,,,,
54,carrot_salad,carrot salad,סלט גזר,胡萝卜沙拉,,,,carrot_salad,,,,,
14800,carrot_salad_lives_in_olive_oil,carrot salad lives in olive oil,סלט גזר חי בשמן זית,,,,,,carrot_salad_lives_in_olive_oil,,,,
14808,moroccan_carrot_salad_achla,"moroccan carrot salad, achla","סלט גזר מרוקאי, אחלה",,,,,,moroccan_carrot_salad_achla,,,,
14801,moroccan_carrot_salad_cooked,moroccan carrot salad - cooked,סלט גזר מרוקאי - מבושל,,,,,,moroccan_carrot_salad_cooked,,,,
14806,moroccan_carrot_salad_including_dill_salads,"moroccan carrot salad, including dill salads","סלט גזר מרוקאי, כולל סלטי שמיר",,,,,,moroccan_carrot_salad_including_dill_salads,,,,
14802,moroccan_carrot_salad_with_soy_oil_with_hot_pepper,moroccan carrot salad with soy oil with hot pepper,סלט גזר מרוקאי בשמן סויה עם פלפל חריף,,,,,,moroccan_carrot_salad_with_soy_oil_with_hot_pepper,,,,
14799,sweet_carrot_salad,sweet carrot salad,סלט גזר חי מתוק,,,,,,sweet_carrot_salad,,,,
2139,cauliflower_salad,cauliflower salad,סלט כרובית,,,,,cauliflower_salad,,,,,
61,cichorium_salad,cichorium salad,סלט אנדיב,苦菜沙拉,,,,cichorium_salad,,,,,
16961,cucumber_salad,cucumber salad,סלט מלפפונים,,,,,cucumber_salad,,,,,
14986,cucumber_salad_in_yogurt,cucumber salad in yogurt,סלט מלפפונים ביוגורט,,,,,,cucumber_salad_in_yogurt,,,,
16394,cucumber_salad_with_dill_vinegar_and_canola_oil,"cucumber salad with dill, vinegar and canola oil","סלט מלפפונים עם שמיר, חומץ ושמן קנולה",,,,,,cucumber_salad_with_dill_vinegar_and_canola_oil,,,,
14987,cucumber_salad_with_dill_vinegar_and_soybean_oil,"cucumber salad with dill, vinegar and soybean oil","סלט מלפפונים עם שמיר, חומץ ושמן סויה",,,,,,cucumber_salad_with_dill_vinegar_and_soybean_oil,,,,
14989,cucumber_salad_with_onion_dill_and_soybean_oil,"cucumber salad with onion, dill and soybean oil","סלט מלפפונים עם בצל, שמיר ושמן סויה",,,,,,cucumber_salad_with_onion_dill_and_soybean_oil,,,,
16395,cucumber_salad_with_onions_dill_and_canola_oil,"cucumber salad with onions, dill and canola oil","סלט מלפפונים עם בצל, שמיר ושמן קנולה",,,,,,cucumber_salad_with_onions_dill_and_canola_oil,,,,
14988,cucumber_salad_with_onions_vinegar_and_olive_oil,"cucumber salad with onions, vinegar and olive oil","סלט מלפפונים עם בצל, חומץ ושמן זית",,,,,,cucumber_salad_with_onions_vinegar_and_olive_oil,,,,
68,marinated_cold_cucumber_salad,marinated cold cucumber salad,סלט מלפפונים במרינדה,凉拌黄瓜,,,,,marinated_cold_cucumber_salad,,,,
1845,eggplant_salad,eggplant salad,סלט חצילים ,茄子沙拉,,,,eggplant_salad,,,,,
15223,eggplant_fried_in_olive_oil_and_tomato_sauce_salad,eggplant fried in olive oil and tomato sauce salad,סלט חצילים מטוגנים בשמן זית ורוטב עגבניות,,,,,,eggplant_fried_in_olive_oil_and_tomato_sauce_salad,,,,
15221,eggplant_salad_in_mayonnaise_strauss_shamir_tzabar_,"eggplant salad in mayonnaise, strauss, shamir, ""tzabar""","סלט חצילים במיונז, שטראוס, שמיר, צבר",,,,,,eggplant_salad_in_mayonnaise_strauss_shamir_tzabar_,,,,
15219,eggplant_salad_in_tahini_dill_tzabar_,"eggplant salad in tahini, dill / ""tzabar""","סלט חצילים בטחינה, שמיר/צבר",,,,,,eggplant_salad_in_tahini_dill_tzabar_,,,,
15228,eggplant_salad_with_heavy_taste_strauss_tzabar_,"eggplant salad with heavy taste, strauss, ""tzabar""","סלט חצילים בטעם כבד, שטראוס,צבר",,,,,,eggplant_salad_with_heavy_taste_strauss_tzabar_,,,,
15214,eggplant_salad_with_mayonnaise,eggplant salad with mayonnaise,סלט חצילים במיונז,,,,,,eggplant_salad_with_mayonnaise,,,,
15215,grilled_eggplant_salad_greek_sabra_salads_dill,"grilled eggplant salad / greek, sabra salads, dill","סלט חצילים קלויים/יווני, סלטי צבר, שמיר",,,,,,grilled_eggplant_salad_greek_sabra_salads_dill,,,,
15849,grilled_eggplant_salad_with_olive_oil_tzabar_,"grilled eggplant salad with olive oil, ""tzabar""","סלט חציל בלאדי שרוף על האש עם שמן זית, צבר",,,,,,grilled_eggplant_salad_with_olive_oil_tzabar_,,,,
15217,grilled_eggplant_salad_without_oil,grilled eggplant salad without oil,סלט חצילים קלויים ללא שמן,,,,,,grilled_eggplant_salad_without_oil,,,,
15218,grilled_ggplant_salad_dill,"grilled ggplant salad, dill","סלט חציל על האש, שמיר",,,,,,grilled_ggplant_salad_dill,,,,
15212,roasted_eggplant_salad_in_tahini,roasted eggplant salad in tahini,סלט חצילים קלויים בטחינה,,,,,,roasted_eggplant_salad_in_tahini,,,,
15213,roasted_eggplant_salad_in_tahini_strauss,"roasted eggplant salad in tahini, strauss","סלט חצילים קלויים בטחינה, שטראוס",,,,,,roasted_eggplant_salad_in_tahini_strauss,,,,
15224,romanian_eggplant_salad_mickey,"romanian eggplant salad, mickey","סלט חצילים רומני, מיקי",,,,,,romanian_eggplant_salad_mickey,,,,
15222,romanian_roasted_eggplant_salad_with_canola_oil,romanian roasted eggplant salad with canola oil,"סלט חצילים קלויים רומני, עם שמן קנולה",,,,,,romanian_roasted_eggplant_salad_with_canola_oil,,,,
15865,salad_eggplant_in_tehina_mickey,"salad, eggplant in tehina, mickey","סלט, חציל בטחינה, מיקי",,,,,,salad_eggplant_in_tehina_mickey,,,,
16124,saloniki_eggplant_salad_dill,"saloniki eggplant salad, dill","סלט חציל סלוניקי, שמיר",,,,,,saloniki_eggplant_salad_dill,,,,
15144,spicy_eggplant_salad_with_tomato_paste_strauss_shamir,"spicy eggplant salad with tomato paste, strauss, shamir","סלט חצילים פיקנטי עם רסק עגבניות, שטראוס, שמיר",,,,,,spicy_eggplant_salad_with_tomato_paste_strauss_shamir,,,,
1985,eggplant_salad_and_tomato,eggplant salad and tomato,סלט חצילים ועגבניות,,,,,eggplant_salad_and_tomato,,,,,
631,fattoush_salad,fattoush salad,סלט פטוש,大饼沙拉,,,,fattoush_salad,,,,,
14907,fennel_salad_with_lemon_juice_and_olive_oil,fennel salad with lemon juice and olive oil,סלט שומר עם מיץ לימון ושמן זית,,,,,fennel_salad_with_lemon_juice_and_olive_oil,,,,,
57,fresh_bamiah_salad,fresh bamiah salad,סלט במיה טרייה,,,,,fresh_bamiah_salad,,,,,
49,green_salad,green salad,סלט ירוק,蔬菜沙拉,,,,green_salad,,,,,
15825,a_huge_green_salad_with_walnuts_in_a_diet_vinaigrette_mcdonald_s,"a huge green salad with walnuts in a diet vinaigrette, mcdonald's","סלט ירוק ענק עם אגוזי מלך ברוטב ויניגרט דיאט, מקדונלדס",,,,,,a_huge_green_salad_with_walnuts_in_a_diet_vinaigrette_mcdonald_s,,,,
16534,a_small_green_salad_with_walnuts_in_a_diet_vinaigrette_mcdonald_s,"a small green salad with walnuts in a diet vinaigrette, mcdonald's","סלט ירוק קטן עם אגוזי מלך ברוטב ויניגרט דיאט, מקדונלדס",,,,,,a_small_green_salad_with_walnuts_in_a_diet_vinaigrette_mcdonald_s,,,,
50,lettuce_salad,lettuce salad,סלט חסה,生菜沙拉,,,,,lettuce_salad,,,,
12411,american_lettuce_salad_with_homemade_vinaigrette_sauce,american lettuce salad with homemade vinaigrette sauce,סלט חסה אמריקאית עם רוטב ויניגרט ביתי,,,,,,,american_lettuce_salad_with_homemade_vinaigrette_sauce,,,
14992,arabic_lettuce_salad_and_iceberg_lettuce_packed_strauss,"arabic lettuce salad and iceberg lettuce, packed, strauss","סלט חסה ערבית וחסה אייסברג, ארוז, שטראוס",,,,,,,arabic_lettuce_salad_and_iceberg_lettuce_packed_strauss,,,
14990,lettuce_salad_with_tomatoes_with_homemade_vinaigrette_dressing,lettuce salad with tomatoes with homemade vinaigrette dressing,סלט חסה עם עגבניות עם רוטב ויניגרט ביתי,,,,,,,lettuce_salad_with_tomatoes_with_homemade_vinaigrette_dressing,,,
14996,new_zealand_spinach_salad_packed_strauss,"new zealand spinach salad, packed, strauss","סלט עלי תרד ניו-זילנדי, ארוז, שטראוס",,,,,,new_zealand_spinach_salad_packed_strauss,,,,
14991,packed_baby_kale_salad_strauss,"packed baby kale salad, strauss","סלט בייבי קייל ארוז, שטראוס",,,,,,packed_baby_kale_salad_strauss,,,,
14935,rocket_baby_leaves_salad_packed_strauss,"rocket / baby leaves salad, packed, strauss","סלט עלי רוקט/עלי בייבי, ארוז, שטראוס",,,,,,rocket_baby_leaves_salad_packed_strauss,,,,
17094,rocket_leaves,rocket leaves,עלי רוקט,,,,,,rocket_leaves,,,,
17096,spinach_leaves,spinach leaves,עלי תרד,,,,,,spinach_leaves,,,,
17078,spring_mix,spring mix,מיקס עלים,,,,,,spring_mix,,,,
55,herb_salad,herb salad,סלט עשבי תיבול,香草沙拉,,,,herb_salad,,,,,
2128,jerusalem_salad,jerusalem salad,סלט ירושלמי,,,,,jerusalem_salad,,,,,
80,kohlrabi_salad,kohlrabi salad,סלט קולורבי,球茎甘蓝沙拉,,,,kohlrabi_salad,,,,,
185,matbucha,matbucha,מטבוחה,番茄辣椒酱,,,,matbucha,,,,,
16385,cooked_tomato_salad_with_garlic_and_canola_oil,cooked tomato salad with garlic and canola oil,סלט עגבניות מבושלות עם שום ושמן קנולה,,,,,,cooked_tomato_salad_with_garlic_and_canola_oil,,,,
14850,cooked_tomato_salad_with_garlic_and_soybean_oil,cooked tomato salad with garlic and soybean oil,סלט עגבניות מבושלות עם שום ושמן סויה,,,,,,cooked_tomato_salad_with_garlic_and_soybean_oil,,,,
16384,cooked_tomato_salad_with_hot_pepper_and_canola_oil,cooked tomato salad with hot pepper and canola oil,סלט עגבניות מבושלות עם פלפל חריף ושמן קנולה,,,,,,cooked_tomato_salad_with_hot_pepper_and_canola_oil,,,,
14849,cooked_tomato_salad_with_hot_pepper_and_soybean_oil,cooked tomato salad with hot pepper and soybean oil,סלט עגבניות מבושלות עם פלפל חריף ושמן סויה,,,,,,cooked_tomato_salad_with_hot_pepper_and_soybean_oil,,,,
16731,matbukha_salad_in_olive_oil,matbukha salad in olive oil,סלט מטבוחה בשמן זית,,,,,,matbukha_salad_in_olive_oil,,,,
14844,matbukha_salad_in_soy_oil,matbukha salad in soy oil,סלט מטבוחה בשמן סויה,,,,,,matbukha_salad_in_soy_oil,,,,
15852,matbukha_salad_sabra,"matbukha salad, sabra","סלט מטבוחה, צבר",,,,,,matbukha_salad_sabra,,,,
14843,matbukha_salad_with_canola_oil,matbukha salad with canola oil,סלט מטבוחה עם שמן קנולה,,,,,,matbukha_salad_with_canola_oil,,,,
16386,tomato_salad_with_onions_spinach_garlic_and_canola_oil,"tomato salad with onions, spinach, garlic and canola oil","סלט עגבניות עם בצל, סחוג, שום ושמן קנולה",,,,,,tomato_salad_with_onions_spinach_garlic_and_canola_oil,,,,
14851,tomato_salad_with_onions_spinach_garlic_and_soybean_oil,"tomato salad with onions, spinach, garlic and soybean oil","סלט עגבניות עם בצל, סחוג, שום ושמן סויה",,,,,,tomato_salad_with_onions_spinach_garlic_and_soybean_oil,,,,
